iter	Passed	Remaining
4129	2451227	516360
4130	2451702	515741
4131	2452171	515122
4132	2452682	514511
4133	2453230	513908
4134	2453709	513291
4135	2454180	512672
4136	2454980	512121
4137	2455469	511506
4138	2456269	510956
4139	2456738	510337
4140	2457199	509716
4141	2457973	509160
4142	2458536	508560
4143	2458996	507939
4144	2459459	507319
4145	2460038	506722
4146	2460483	506098
4147	2460967	505483
4148	2461437	504864
4149	2461898	504244
4150	2462349	503621
4151	2462828	503005
4152	2463627	502454
4153	2464285	501874
4154	2464748	501254
4155	2465579	500709
4156	2466063	500094
4157	2466566	499482
4158	2467031	498863
4159	2467494	498244
4160	2467952	497623
4161	2468435	497008
4162	2469006	496410
4163	2469487	495795
4164	2469975	495181
4165	2470441	494562
4166	2470892	493941
4167	2471391	493329
4168	2471864	492712
4169	2472338	492096
4170	2472800	491477
4171	2473295	490864
4172	2473821	490258
4173	2474285	489640
4174	2474761	489024
4175	2475211	488403
4176	2475682	487787
4177	2476157	487171
4178	2476639	486556
4179	2477133	485944
4180	2477821	485370
4181	2478291	484754
4182	2479192	484221
4183	2479646	483602
4184	2480483	483057
4185	2480967	482443
4186	2481454	481830
4187	2481966	481221
4188	2482458	480609
4189	2482964	480000
4190	2483446	479386
4191	2484105	478806
4192	2484846	478242
4193	2485355	477633
4194	2486008	477052
4195	2486681	476475
4196	2487127	475855
4197	2487582	475236
4198	2488037	474617
4199	2488513	474002
4200	2489006	473391
4201	2489753	472828
4202	2490297	472226
4203	2490801	471616
4204	2491263	470999
4205	2492004	470435
4206	2492466	469818
4207	2493238	469259
4208	2493827	468666
4209	2494331	468057
4210	2494817	467445
4211	2495581	466884
4212	2496179	466293
4213	2496644	465676
4214	2497122	465063
4215	2497589	464447
4216	2498354	463886
4217	2498814	463270
4218	2499307	462659
4219	2500113	462106
4220	2500979	461564
4221	2501443	460948
4222	2501957	460341
4223	2502431	459727
4224	2502892	459110
4225	2503359	458495
4226	2503831	457880
4227	2504639	457327
4228	2505140	456718
4229	2505601	456102
4230	2506052	455484
4231	2506524	454870
4232	2507040	454264
4233	2507906	453721
4234	2508371	453105
4235	2509140	452545
4236	2509642	451937
4237	2510225	451343
4238	2510712	450731
4239	2511195	450120
4240	2511664	449505
4241	2512147	448893
4242	2512611	448278
4243	2513072	447663
4244	2513696	447076
4245	2514162	446462
4246	2514687	445858
4247	2515142	445241
4248	2515626	444630
4249	2516086	444015
4250	2516561	443402
4251	2517036	442790
4252	2517537	442182
4253	2518045	441575
4254	2518711	440996
4255	2519183	440383
4256	2519663	439772
4257	2520172	439165
4258	2520643	438552
4259	2521153	437946
4260	2521628	437334
4261	2522081	436718
4262	2522561	436107
4263	2523336	435547
4264	2524158	434995
4265	2525001	434447
4266	2525477	433835
4267	2525936	433220
4268	2526752	432667
4269	2527214	432053
4270	2527681	431439
4271	2528590	430902
4272	2529051	430288
4273	2529737	429712
4274	2530254	429107
4275	2530718	428493
4276	2531220	427886
4277	2531702	427276
4278	2532396	426702
4279	2533119	426132
4280	2533712	425540
4281	2534173	424926
4282	2534669	424318
4283	2535301	423733
4284	2535876	423139
4285	2536425	422540
4286	2537169	421973
4287	2537641	421362
4288	2538378	420794
4289	2538864	420185
4290	2539323	419571
4291	2540154	419018
4292	2540637	418409
4293	2541088	417794
4294	2541558	417182
4295	2542070	416577
4296	2542585	415973
4297	2543041	415359
4298	2543534	414751
4299	2544000	414139
4300	2544749	413573
4301	2545316	412977
4302	2545993	412400
4303	2546451	411786
4304	2546942	411178
4305	2547423	410569
4306	2547906	409960
4307	2548366	409347
4308	2548843	408737
4309	2549650	408180
4310	2550541	407637
4311	2551022	407027
4312	2551479	406414
4313	2552365	405869
4314	2552863	405263
4315	2553670	404705
4316	2554153	404096
4317	2554621	403485
4318	2555080	402873
4319	2555615	402272
4320	2556109	401665
4321	2556563	401052
4322	2557247	400475
4323	2557758	399871
4324	2558218	399259
4325	2558932	398687
4326	2559538	398097
4327	2560020	397489
4328	2560491	396879
4329	2561214	396307
4330	2561690	395698
4331	2562415	395127
4332	2562925	394523
4333	2563399	393914
4334	2563856	393302
4335	2564338	392693
4336	2564803	392083
4337	2565273	391473
4338	2565819	390874
4339	2566278	390263
4340	2566969	389687
4341	2567478	389083
4342	2567984	388479
4343	2568449	387868
4344	2568919	387259
4345	2569382	386648
4346	2569846	386038
4347	2570321	385429
4348	2570846	384829
4349	2571320	384220
4350	2571787	383610
4351	2572244	382999
4352	2572729	382392
4353	2573218	381786
4354	2573705	381180
4355	2574504	380620
4356	2574965	380009
4357	2575448	379402
4358	2575996	378805
4359	2576497	378201
4360	2576975	377594
4361	2577432	376983
4362	2577907	376375
4363	2578414	375772
4364	2578910	375167
4365	2579365	374557
4366	2579857	373952
4367	2580345	373346
4368	2581073	372775
4369	2581565	372170
4370	2582022	371560
4371	2582511	370955
4372	2582959	370344
4373	2583453	369739
4374	2583952	369136
4375	2584424	368528
4376	2584879	367918
4377	2585597	367346
4378	2586172	366753
4379	2586648	366146
4380	2587123	365539
4381	2587606	364933
4382	2588167	364339
4383	2588681	363738
4384	2589189	363136
4385	2589990	362575
4386	2590468	361968
4387	2590917	361358
4388	2591422	360756
4389	2591877	360146
4390	2592333	359537
4391	2592907	358945
4392	2593390	358340
4393	2593850	357731
4394	2594513	357151
4395	2594981	356544
4396	2595444	355936
4397	2595902	355328
4398	2596442	354731
4399	2596944	354128
4400	2597447	353526
4401	2597930	352921
4402	2598415	352317
4403	2598907	351714
4404	2599394	351110
4405	2599876	350505
4406	2600339	349898
4407	2600807	349291
4408	2601284	348686
4409	2601795	348085
4410	2602263	347479
4411	2602784	346880
4412	2603345	346286
4413	2603912	345693
4414	2604719	345132
4415	2605226	344531
4416	2605695	343925
4417	2606175	343321
4418	2606706	342723
4419	2607428	342151
4420	2608281	341595
4421	2608777	340993
4422	2609236	340386
4423	2609765	339788
4424	2610309	339192
4425	2611069	338624
4426	2611649	338033
4427	2612135	337430
4428	2612595	336823
4429	2613088	336221
4430	2613605	335622
4431	2614074	335016
4432	2614531	334409
4433	2615003	333805
4434	2615780	333239
4435	2616277	332637
4436	2616803	332039
4437	2617302	331438
4438	2617779	330834
4439	2618243	330228
4440	2618778	329632
4441	2619268	329030
4442	2619732	328424
4443	2620189	327818
4444	2620720	327221
4445	2621491	326654
4446	2622284	326090
4447	2622790	325490
4448	2623575	324924
4449	2624070	324323
4450	2624570	323722
4451	2625351	323156
4452	2625830	322553
4453	2626280	321946
4454	2626730	321339
4455	2627318	320749
4456	2627807	320147
4457	2628289	319545
4458	2628785	318944
4459	2629262	318341
4460	2629767	317741
4461	2630623	317184
4462	2631367	316613
4463	2631835	316008
4464	2632325	315407
4465	2632801	314804
4466	2633335	314208
4467	2633884	313613
4468	2634735	313055
4469	2635234	312455
4470	2635703	311851
4471	2636173	311247
4472	2636659	310646
4473	2637150	310044
4474	2637713	309452
4475	2638279	308860
4476	2638757	308257
4477	2639266	307659
4478	2639839	307067
4479	2640642	306503
4480	2641134	305902
4481	2641622	305301
4482	2642093	304698
4483	2642608	304100
4484	2643064	303495
4485	2643722	302914
4486	2644218	302314
4487	2644681	301710
4488	2645137	301106
4489	2645912	300537
4490	2646389	299935
4491	2647353	299389
4492	2648115	298819
4493	2648596	298217
4494	2649396	297651
4495	2649874	297049
4496	2650329	296445
4497	2650794	295842
4498	2651816	295301
4499	2652575	294730
4500	2653172	294142
4501	2653690	293544
4502	2654228	292949
4503	2654814	292359
4504	2655663	291798
4505	2656197	291203
4506	2656955	290632
4507	2657604	290049
4508	2658273	289468
4509	2658830	288875
4510	2659405	288284
4511	2659964	287691
4512	2660476	287093
4513	2661012	286498
4514	2661514	285899
4515	2662431	285344
4516	2663058	284759
4517	2663583	284162
4518	2664151	283570
4519	2664701	282977
4520	2665240	282382
4521	2665805	281790
4522	2666356	281196
4523	2666833	280595
4524	2667389	280002
4525	2668037	279418
4526	2668966	278864
4527	2669506	278270
4528	2670237	277695
4529	2670732	277095
4530	2671355	276509
4531	2671852	275910
4532	2672705	275348
4533	2673338	274763
4534	2673844	274164
4535	2674684	273600
4536	2675185	273002
4537	2676118	272447
4538	2676963	271883
4539	2677472	271285
4540	2677993	270689
4541	2678686	270109
4542	2679214	269513
4543	2679817	268925
4544	2680794	268374
4545	2681332	267779
4546	2681894	267186
4547	2682492	266597
4548	2683520	266051
4549	2684120	265462
4550	2684661	264867
4551	2685241	264276
4552	2685759	263679
4553	2686279	263083
4554	2686809	262487
4555	2687314	261889
4556	2688218	261330
4557	2689353	260792
4558	2690258	260233
4559	2690839	259642
4560	2691366	259046
4561	2691880	258448
4562	2692836	257893
4563	2693383	257299
4564	2693987	256710
4565	2694508	256114
4566	2695091	255523
4567	2695603	254925
4568	2696177	254334
4569	2696700	253737
4570	2697565	253173
4571	2698119	252579
4572	2698696	251988
4573	2699362	251405
4574	2699974	250817
4575	2700498	250220
4576	2701149	249636
4577	2701715	249044
4578	2702286	248452
4579	2702845	247859
4580	2703350	247261
4581	2704285	246702
4582	2704850	246110
4583	2705415	245517
4584	2705948	244922
4585	2706443	244323
4586	2707048	243734
4587	2708021	243178
4588	2708555	242583
4589	2709347	242011
4590	2710237	241447
4591	2710769	240852
4592	2711624	240285
4593	2712144	239688
4594	2712712	239096
4595	2713265	238502
4596	2713777	237905
4597	2714398	237318
4598	2714912	236721
4599	2715845	236160
4600	2716424	235569
4601	2716932	234971
4602	2717496	234378
4603	2718053	233785
4604	2718607	233192
4605	2719111	232594
4606	2719735	232006
4607	2720500	231431
4608	2721497	230875
4609	2721990	230276
4610	2723138	229733
4611	2723848	229152
4612	2724361	228555
4613	2724895	227960
4614	2725448	227366
4615	2726000	226773
4616	2726522	226176
4617	2727246	225597
4618	2727784	225002
4619	2728297	224405
4620	2728907	223816
4621	2729444	223221
4622	2730193	222643
4623	2730776	222052
4624	2731779	221495
4625	2732659	220928
4626	2733193	220333
4627	2733743	219739
4628	2734327	219147
4629	2734901	218555
4630	2735408	217958
4631	2735963	217364
4632	2736541	216773
4633	2737446	216207
4634	2737995	215613
4635	2738734	215034
4636	2739244	214437
4637	2739945	213855
4638	2740529	213263
4639	2741042	212667
4640	2741591	212073
4641	2742617	211515
4642	2743089	210915
4643	2743588	210318
4644	2744086	209720
4645	2744582	209122
4646	2745217	208534
4647	2745793	207943
4648	2746299	207345
4649	2747135	206773
4650	2747615	206174
4651	2748221	205584
4652	2748756	204989
4653	2749255	204392
4654	2749805	203798
4655	2750398	203208
4656	2751070	202623
4657	2751608	202028
4658	2752157	201435
4659	2752713	200841
4660	2753208	200244
4661	2754212	199683
4662	2754760	199089
4663	2755346	198498
4664	2755882	197903
4665	2756453	197311
4666	2757424	196747
4667	2757934	196151
4668	2758442	195554
4669	2758985	194960
4670	2759576	194369
4671	2760106	193774
4672	2761269	193223
4673	2761855	192632
4674	2762401	192038
4675	2762962	191445
4676	2763494	190850
4677	2764050	190257
4678	2765073	189696
4679	2765650	189104
4680	2766212	188511
4681	2766709	187914
4682	2767221	187317
4683	2767771	186724
4684	2768311	186129
4685	2768824	185533
4686	2769583	184954
4687	2770152	184361
4688	2770708	183768
4689	2771386	183183
4690	2771931	182589
4691	2772463	181994
4692	2773044	181403
4693	2773628	180811
4694	2774124	180214
4695	2774658	179620
4696	2775156	179023
4697	2776217	178462
4698	2776729	177866
4699	2777271	177272
4700	2777773	176676
4701	2778286	176080
4702	2778857	175488
4703	2779767	174917
4704	2780331	174324
4705	2780828	173727
4706	2781518	173143
4707	2782070	172549
4708	2782553	171952
4709	2783050	171355
4710	2784074	170791
4711	2784620	170197
4712	2785193	169605
4713	2785754	169012
4714	2786804	168449
4715	2787311	167853
4716	2787828	167257
4717	2788347	166662
4718	2788865	166067
4719	2790001	165508
4720	2790734	164925
4721	2791365	164337
4722	2791987	163747
4723	2792545	163154
4724	2793575	162589
4725	2794559	162020
4726	2795154	161429
4727	2795679	160834
4728	2796182	160237
4729	2796762	159646
4730	2797257	159049
4731	2797778	158454
4732	2798273	157857
4733	2798776	157261
4734	2799286	156665
4735	2800310	156098
4736	2801059	155515
4737	2801635	154923
4738	2802297	154336
4739	2802773	153738
4740	2803672	153164
4741	2804197	152569
4742	2804757	151976
4743	2805263	151380
4744	2805791	150785
4745	2806660	150208
4746	2807571	149634
4747	2808083	149038
4748	2809058	148467
4749	2809568	147872
4750	2810156	147280
4751	2810674	146685
4752	2811254	146092
4753	2811903	145504
4754	2812516	144914
4755	2813031	144318
4756	2814050	143749
4757	2814604	143155
4758	2815409	142574
4759	2815908	141978
4760	2816426	141383
4761	2817080	140794
4762	2817624	140200
4763	2818505	139623
4764	2819014	139027
4765	2819851	138448
4766	2820394	137854
4767	2820891	137258
4768	2821411	136663
4769	2821926	136067
4770	2822522	135476
4771	2823092	134883
4772	2823609	134288
4773	2824221	133697
4774	2824875	133109
4775	2825821	132534
4776	2826418	131942
4777	2826908	131346
4778	2827546	130757
4779	2828083	130162
4780	2828627	129569
4781	2829141	128973
4782	2829986	128393
4783	2830509	127798
4784	2831398	127220
4785	2831924	126625
4786	2832924	126052
4787	2833573	125463
4788	2834080	124867
4789	2834573	124271
4790	2835129	123678
4791	2835646	123083
4792	2836173	122488
4793	2836766	121896
4794	2837270	121301
4795	2837921	120712
4796	2839010	120141
4797	2839531	119546
4798	2840076	118952
4799	2841035	118376
4800	2841561	117781
4801	2842809	117217
4802	2843574	116632
4803	2844103	116037
4804	2844686	115445
4805	2845269	114852
4806	2845805	114258
4807	2846368	113665
4808	2847268	113085
4809	2848250	112508
4810	2848784	111914
4811	2849298	111319
4812	2850113	110735
4813	2851030	110156
4814	2851575	109562
4815	2852133	108968
4816	2852874	108381
4817	2853367	107786
4818	2854019	107195
4819	2854556	106601
4820	2855771	106032
4821	2856360	105440
4822	2856882	104845
4823	2857467	104252
4824	2858108	103661
4825	2858663	103068
4826	2859680	102491
4827	2860457	101905
4828	2860941	101308
4829	2861548	100717
4830	2862030	100120
4831	2862489	99523
4832	2863024	98929
4833	2863812	98343
4834	2864334	97748
4835	2864819	97152
4836	2865614	96567
4837	2866099	95971
4838	2866570	95374
4839	2867293	94786
4840	2867750	94189
4841	2868302	93595
4842	2868793	93000
4843	2869579	92414
4844	2870319	91826
4845	2870778	91229
4846	2871478	90640
4847	2872239	90053
4848	2872726	89457
4849	2873225	88862
4850	2873719	88267
4851	2874210	87671
4852	2874689	87075
4853	2875192	86480
4854	2875648	85884
4855	2876147	85289
4856	2876616	84693
4857	2877086	84097
4858	2877541	83501
4859	2878031	82906
4860	2878587	82313
4861	2879272	81723
4862	2879752	81128
4863	2880207	80532
4864	2880692	79936
4865	2881157	79341
4866	2881872	78752
4867	2882338	78157
4868	2882835	77562
4869	2883289	76966
4870	2883834	76373
4871	2884323	75778
4872	2884817	75184
4873	2885267	74588
4874	2885748	73993
4875	2886220	73398
4876	2886679	72803
4877	2887135	72207
4878	2887740	71616
4879	2888507	71028
4880	2889061	70436
4881	2889867	69849
4882	2890371	69255
4883	2891156	68667
4884	2891628	68073
4885	2892431	67486
4886	2892940	66892
4887	2893567	66301
4888	2894092	65707
4889	2894668	65115
4890	2895391	64526
4891	2895864	63931
4892	2896330	63336
4893	2897139	62749
4894	2897600	62154
4895	2898078	61560
4896	2898573	60966
4897	2899321	60377
4898	2900034	59788
4899	2900503	59193
4900	2901202	58604
4901	2901832	58012
4902	2902297	57418
4903	2902808	56824
4904	2903666	56238
4905	2904197	55645
4906	2904700	55051
4907	2905209	54457
4908	2905659	53863
4909	2906135	53269
4910	2906617	52675
4911	2907097	52081
4912	2907680	51489
4913	2908421	50900
4914	2908929	50307
4915	2909471	49714
4916	2910224	49125
4917	2910740	48532
4918	2911210	47938
4919	2911921	47348
4920	2912413	46754
4921	2912878	46161
4922	2913372	45567
4923	2914169	44979
4924	2914623	44385
4925	2915147	43792
4926	2915636	43198
4927	2916103	42605
4928	2916588	42012
4929	2917048	41418
4930	2917545	40825
4931	2918019	40232
4932	2918485	39638
4933	2919316	39050
4934	2919786	38457
4935	2920261	37864
4936	2920767	37271
4937	2921482	36681
4938	2921971	36088
4939	2922692	35498
4940	2923148	34905
4941	2923621	34312
4942	2924487	33723
4943	2924967	33130
4944	2925471	32538
4945	2925954	31945
4946	2926449	31352
4947	2927257	30763
4948	2927716	30170
4949	2928174	29577
4950	2928639	28984
4951	2929466	28395
4952	2929938	27802
4953	2930631	27212
4954	2931155	26619
4955	2931619	26027
4956	2932093	25434
4957	2932553	24842
4958	2933064	24249
4959	2933627	23658
4960	2934096	23065
4961	2934578	22473
4962	2935051	21881
4963	2935718	21290
4964	2936189	20698
4965	2936676	20106
4966	2937139	19513
4967	2937620	18921
4968	2938095	18329
4969	2938821	17739
4970	2939330	17147
4971	2939822	16555
4972	2940290	15963
4973	2940760	15371
4974	2941607	14781
4975	2942406	14191
4976	2942884	13599
4977	2943340	13007
4978	2943831	12416
4979	2944610	11825
4980	2945123	11234
4981	2945580	10642
4982	2946121	10050
4983	2946616	9459
4984	2947394	8868
4985	2947857	8277
4986	2948627	7686
4987	2949097	7094
4988	2949967	6504
4989	2950421	5912
4990	2950884	5321
4991	2951347	4729
4992	2952178	4138
4993	2952648	3547
4994	2953350	2956
4995	2953813	2364
4996	2954277	1773
4997	2954751	1182
4998	2955288	591
4999	2955762	0
