iter	Logloss
4338	0.1299590863
4339	0.1299580676
4340	0.1299555997
4341	0.1299551617
4342	0.1299543073
4343	0.1299533472
4344	0.1299523832
4345	0.1299514558
4346	0.1299506526
4347	0.1299497217
4348	0.1299487871
4349	0.1299479911
4350	0.129947275
4351	0.1299468734
4352	0.129945026
4353	0.1299445186
4354	0.1299432917
4355	0.129942474
4356	0.1299407289
4357	0.1299403456
4358	0.1299394402
4359	0.1299381879
4360	0.1299378813
4361	0.1299376258
4362	0.1299368882
4363	0.1299356979
4364	0.1299348135
4365	0.1299340942
4366	0.1299333239
4367	0.1299327105
4368	0.1299319372
4369	0.1299308894
4370	0.1299297947
4371	0.1299287727
4372	0.1299283639
4373	0.1299265641
4374	0.1299255749
4375	0.1299247244
4376	0.129924195
4377	0.1299230559
4378	0.1299225997
4379	0.1299215738
4380	0.1299204201
4381	0.1299198108
4382	0.1299185887
4383	0.1299177746
4384	0.1299165552
4385	0.1299156534
4386	0.1299151897
4387	0.1299143317
4388	0.1299128057
4389	0.12991205
4390	0.1299116083
4391	0.1299099653
4392	0.1299091845
4393	0.1299082864
4394	0.1299056249
4395	0.1299044424
4396	0.1299031791
4397	0.1299022993
4398	0.1299008535
4399	0.1298994695
4400	0.129898305
4401	0.1298972389
4402	0.1298964212
4403	0.129896038
4404	0.1298950196
4405	0.1298942346
4406	0.1298936287
4407	0.1298929641
4408	0.1298920587
4409	0.1298905144
4410	0.1298896417
4411	0.1298885465
4412	0.1298875388
4413	0.1298865603
4414	0.1298851292
4415	0.1298841058
4416	0.1298836348
4417	0.1298824264
4418	0.1298804949
4419	0.1298793193
4420	0.1298784687
4421	0.1298773224
4422	0.129877209
4423	0.129875997
4424	0.129875785
4425	0.1298731709
4426	0.1298700823
4427	0.1298696407
4428	0.1298689875
4429	0.1298664064
4430	0.1298650081
4431	0.1298627406
4432	0.1298622076
4433	0.1298616964
4434	0.1298611707
4435	0.1298606415
4436	0.1298596703
4437	0.1298586371
4438	0.1298577572
4439	0.1298567459
4440	0.129856213
4441	0.1298551214
4442	0.1298542014
4443	0.1298534237
4444	0.12985273
4445	0.1298518726
4446	0.1298506861
4447	0.129850175
4448	0.1298487296
4449	0.1298474519
4450	0.1298469698
4451	0.1298461773
4452	0.1298456223
4453	0.1298454398
4454	0.1298452788
4455	0.1298445924
4456	0.1298433405
4457	0.1298426869
4458	0.1298424096
4459	0.1298422561
4460	0.1298406096
4461	0.1298401532
4462	0.1298394267
4463	0.1298391745
4464	0.1298379661
4465	0.1298373235
4466	0.1298360198
4467	0.1298359103
4468	0.12983537
4469	0.1298349793
4470	0.1298343367
4471	0.1298339497
4472	0.1298330881
4473	0.1298328252
4474	0.1298320402
4475	0.1298314232
4476	0.1298308793
4477	0.1298302622
4478	0.1298294992
4479	0.1298277359
4480	0.1298265679
4481	0.1298258081
4482	0.1298250086
4483	0.1298243185
4484	0.1298236357
4485	0.12982177
4486	0.1298203497
4487	0.1298182068
4488	0.1298167948
4489	0.1298161706
4490	0.1298148681
4491	0.1298143096
4492	0.129813244
4493	0.1298126456
4494	0.1298107654
4495	0.1298101338
4496	0.1298096008
4497	0.1298089475
4498	0.1298077136
4499	0.1298067606
4500	0.1298049498
4501	0.1298037778
4502	0.1298029928
4503	0.1298023793
4504	0.1298014119
4505	0.1298005761
4506	0.1297999226
4507	0.1297992256
4508	0.1297988751
4509	0.1297979989
4510	0.1297974659
4511	0.1297960054
4512	0.1297957608
4513	0.1297950853
4514	0.1297938514
4515	0.1297930372
4516	0.1297923251
4517	0.1297918724
4518	0.1297911752
4519	0.1297903172
4520	0.1297896564
4521	0.1297889518
4522	0.1297884953
4523	0.1297873453
4524	0.129786221
4525	0.1297852827
4526	0.1297845087
4527	0.1297835558
4528	0.1297822706
4529	0.1297816865
4530	0.1297812594
4531	0.1297806387
4532	0.1297791383
4533	0.1297785326
4534	0.1297776017
4535	0.1297763129
4536	0.1297758785
4537	0.1297738887
4538	0.1297728993
4539	0.1297716579
4540	0.1297707316
4541	0.1297700195
4542	0.1297692856
4543	0.1297691032
4544	0.129768059
4545	0.1297678801
4546	0.1297670368
4547	0.129765989
4548	0.129765664
4549	0.1297635684
4550	0.1297631304
4551	0.1297625535
4552	0.1297611808
4553	0.12976075
4554	0.1297594358
4555	0.1297581872
4556	0.129756851
4557	0.1297557996
4558	0.1297547117
4559	0.1297535397
4560	0.1297530724
4561	0.1297521998
4562	0.12974902
4563	0.1297479722
4564	0.1297466322
4565	0.1297459166
4566	0.1297449199
4567	0.1297441966
4568	0.1297435433
4569	0.1297431745
4570	0.1297415134
4571	0.1297409296
4572	0.1297404147
4573	0.1297400789
4574	0.1297397393
4575	0.129739272
4576	0.1297391186
4577	0.1297388412
4578	0.129738111
4579	0.1297356139
4580	0.1297350882
4581	0.129733752
4582	0.1297325541
4583	0.1297320393
4584	0.1297318275
4585	0.1297307067
4586	0.1297305679
4587	0.1297290748
4588	0.1297280891
4589	0.1297271387
4590	0.1297250249
4591	0.1297244259
4592	0.1297224399
4593	0.1297210635
4594	0.1297199974
4595	0.129719607
4596	0.1297187929
4597	0.129717738
4598	0.1297167557
4599	0.1297156057
4600	0.1297151384
4601	0.129713824
4602	0.1297133896
4603	0.1297120308
4604	0.1297112385
4605	0.1297099497
4606	0.1297087117
4607	0.129706094
4608	0.1297050462
4609	0.1297044767
4610	0.1297031843
4611	0.1297020855
4612	0.1297015853
4613	0.1297001396
4614	0.1296994313
4615	0.1296990663
4616	0.1296984712
4617	0.1296959011
4618	0.1296942583
4619	0.1296940718
4620	0.12969317
4621	0.1296930313
4622	0.1296923339
4623	0.1296909503
4624	0.129689238
4625	0.129688026
4626	0.1296876024
4627	0.1296849264
4628	0.1296845139
4629	0.1296837733
4630	0.1296826452
4631	0.1296816814
4632	0.1296813273
4633	0.1296800713
4634	0.1296796368
4635	0.1296787641
4636	0.1296783443
4637	0.1296776321
4638	0.1296765989
4639	0.1296759673
4640	0.1296752188
4641	0.1296740907
4642	0.1296739337
4643	0.1296738427
4644	0.1296721742
4645	0.1296715974
4646	0.1296713272
4647	0.1296708124
4648	0.1296699436
4649	0.1296683664
4650	0.1296660773
4651	0.1296631713
4652	0.1296624994
4653	0.1296620905
4654	0.1296616926
4655	0.1296606409
4656	0.1296600057
4657	0.1296591624
4658	0.1296584578
4659	0.1296576765
4660	0.1296563737
4661	0.1296549681
4662	0.1296543185
4663	0.1296537782
4664	0.1296531427
4665	0.1296527004
4666	0.1296507545
4667	0.1296500608
4668	0.1296498413
4669	0.1296491989
4670	0.1296484032
4671	0.1296481951
4672	0.1296474174
4673	0.1296469538
4674	0.1296460739
4675	0.1296457782
4676	0.1296450515
4677	0.1296442922
4678	0.1296434671
4679	0.1296428538
4680	0.1296420978
4681	0.1296409259
4682	0.129639973
4683	0.1296400095
4684	0.1296397026
4685	0.1296388775
4686	0.1296376618
4687	0.1296371835
4688	0.1296371397
4689	0.1296370302
4690	0.1296363619
4691	0.129635942
4692	0.1296346277
4693	0.1296339085
4694	0.1296333572
4695	0.1296324116
4696	0.1296313893
4697	0.1296301626
4698	0.1296299763
4699	0.129629644
4700	0.1296292317
4701	0.1296284869
4702	0.129626395
4703	0.129625077
4704	0.1296241862
4705	0.1296240402
4706	0.1296220322
4707	0.1296211888
4708	0.1296193232
4709	0.1296186077
4710	0.1296182537
4711	0.1296175894
4712	0.1296171549
4713	0.1296166659
4714	0.1296155414
4715	0.1296147163
4716	0.1296139679
4717	0.1296129895
4718	0.1296123799
4719	0.1296116973
4720	0.1296112409
4721	0.1296105764
4722	0.129610361
4723	0.1296093314
4724	0.1296091379
4725	0.1296061004
4726	0.1296052102
4727	0.1296050094
4728	0.129603593
4729	0.1296032826
4730	0.1296024721
4731	0.1296022314
4732	0.129601724
4733	0.129601421
4734	0.1296006216
4735	0.1295995082
4736	0.1295984056
4737	0.1295978287
4738	0.1295969961
4739	0.1295959662
4740	0.1295952725
4741	0.129594663
4742	0.1295938853
4743	0.1295937246
4744	0.1295930967
4745	0.1295921439
4746	0.1295917496
4747	0.1295913402
4748	0.1295892045
4749	0.1295879996
4750	0.1295880069
4751	0.1295869956
4752	0.1295862727
4753	0.1295853929
4754	0.1295846555
4755	0.1295840896
4756	0.1295823919
4757	0.1295817057
4758	0.1295810266
4759	0.1295795692
4760	0.1295778277
4761	0.1295776853
4762	0.1295769589
4763	0.1295759001
4764	0.1295751699
4765	0.1295740453
4766	0.1295727092
4767	0.1295726946
4768	0.1295723112
4769	0.129571877
4770	0.129571187
4771	0.1295704094
4772	0.1295694018
4773	0.1295673177
4774	0.1295668394
4775	0.1295656127
4776	0.1295652695
4777	0.1295648497
4778	0.1295638713
4779	0.1295631487
4780	0.1295622544
4781	0.1295610786
4782	0.1295594392
4783	0.1295585265
4784	0.1295577781
4785	0.1295572707
4786	0.1295564054
4787	0.1295558979
4788	0.1295547444
4789	0.1295545619
4790	0.1295531199
4791	0.1295524811
4792	0.1295508824
4793	0.129549371
4794	0.1295489584
4795	0.1295484692
4796	0.1295479834
4797	0.129546702
4798	0.1295447451
4799	0.1295427591
4800	0.1295417295
4801	0.1295409373
4802	0.129540061
4803	0.129539214
4804	0.1295384217
4805	0.1295380128
4806	0.129537206
4807	0.1295367168
4808	0.1295346687
4809	0.1295329236
4810	0.1295322408
4811	0.129531445
4812	0.1295303752
4813	0.1295295209
4814	0.1295290536
4815	0.1295288346
4816	0.1295275966
4817	0.129527447
4818	0.1295269943
4819	0.1295262713
4820	0.1295256654
4821	0.12952457
4822	0.1295238509
4823	0.1295232521
4824	0.1295230039
4825	0.1295228839
4826	0.1295223581
4827	0.1295208394
4828	0.1295203027
4829	0.129518397
4830	0.1295177328
4831	0.1295165861
4832	0.1295148263
4833	0.1295136143
4834	0.1295126211
4835	0.1295119677
4836	0.1295108761
4837	0.1295103795
4838	0.1295070902
4839	0.1295056226
4840	0.1295049728
4841	0.1295035816
4842	0.1295029281
4843	0.1295012706
4844	0.1294998284
4845	0.1294994811
4846	0.1294977506
4847	0.1294968013
4848	0.1294957096
4849	0.1294950926
4850	0.1294941543
4851	0.1294930626
4852	0.1294927664
4853	0.1294923577
4854	0.1294920328
4855	0.1294903825
4856	0.1294894697
4857	0.1294891813
4858	0.1294890603
4859	0.1294886332
4860	0.1294879978
4861	0.1294864133
4862	0.1294857528
4863	0.1294850481
4864	0.1294843727
4865	0.1294824085
4866	0.129481598
4867	0.1294813018
4868	0.1294808272
4869	0.1294807063
4870	0.1294795089
4871	0.1294789248
4872	0.1294758105
4873	0.129474748
4874	0.1294732878
4875	0.1294725247
4876	0.1294717872
4877	0.1294709694
4878	0.1294702173
4879	0.1294696697
4880	0.1294683512
4881	0.1294662373
4882	0.1294659161
4883	0.1294650291
4884	0.1294633681
4885	0.1294616041
4886	0.1294609652
4887	0.1294591251
4888	0.1294584899
4889	0.129457672
4890	0.1294567191
4891	0.129456029
4892	0.1294554047
4893	0.1294549448
4894	0.1294536779
4895	0.1294521953
4896	0.1294518338
4897	0.1294502895
4898	0.1294496579
4899	0.1294490081
4900	0.1294484712
4901	0.1294477775
4902	0.1294475733
4903	0.1294467738
4904	0.1294461056
4905	0.1294452403
4906	0.1294444958
4907	0.1294439919
4908	0.1294439155
4909	0.1294433971
4910	0.129442141
4911	0.129441962
4912	0.1294414084
4913	0.1294402035
4914	0.1294399077
4915	0.1294390461
4916	0.1294383159
4917	0.1294375894
4918	0.1294366548
4919	0.1294356508
4920	0.1294351141
4921	0.1294333451
4922	0.12943183
4923	0.1294305668
4924	0.1294302966
4925	0.1294297819
4926	0.1294281099
4927	0.1294275732
4928	0.1294265401
4929	0.1294257589
4930	0.1294251311
4931	0.1294236635
4932	0.1294229844
4933	0.1294217031
4934	0.1294200122
4935	0.1294189499
4936	0.1294184936
4937	0.1294175042
4938	0.1294163359
4939	0.1294151457
4940	0.1294144228
4941	0.1294135173
4942	0.1294132326
4943	0.1294128493
4944	0.1294114254
4945	0.1294104403
4946	0.1294099548
4947	0.1294085382
4948	0.1294072423
4949	0.1294061506
4950	0.1294057562
4951	0.1294042849
4952	0.1294038066
4953	0.1294025215
4954	0.1294004626
4955	0.1293996485
4956	0.1293986118
4957	0.1293980097
4958	0.1293967099
4959	0.1293954652
4960	0.1293948521
4961	0.1293942679
4962	0.1293937385
4963	0.1293926209
4964	0.1293919674
4965	0.1293914854
4966	0.1293907516
4967	0.1293903427
4968	0.1293897769
4969	0.1293883092
4970	0.1293878237
4971	0.1293876845
4972	0.129387272
4973	0.129385903
4974	0.1293849318
4975	0.1293841688
4976	0.1293833365
4977	0.1293828509
4978	0.1293827014
4979	0.1293818763
4980	0.1293812702
4981	0.1293807955
4982	0.1293774331
4983	0.1293766774
4984	0.129375144
4985	0.1293744283
4986	0.1293724898
4987	0.1293718582
4988	0.1293702591
4989	0.1293699853
4990	0.1293689557
4991	0.1293679189
4992	0.1293664804
4993	0.129365294
4994	0.1293641511
4995	0.1293631912
4996	0.1293630268
4997	0.1293620812
4998	0.1293614096
4999	0.1293611832
